Soil_Moisture,Rainfall,Temperature,Humidity,pH_Level,Nitrogen_Content,Phosphorus_Content,Potassium_Content,Crop_Height,Yield_Per_Hectare,Irrigation_Frequency,Seed_Rate,Pesticide_Usage,Weed_Infestation,Harvest_Time,Fertilizer_Usage,Soil_Type,Irrigation_Type,Crop_Type,Yield
90.33030986,17.51176765,22.89533128,33.85425587,25.45389901,18.47893273,81.00558069,98.7365516,36.7369262,75.1773202,17.03092877,96.63155975,95.48083912,29.01532946,71.38691362,59.55620643,Sandy,Drip,Fruit,500.1398349
58.54080177,89.41747316,74.32469502,70.48535524,57.68505001,77.88540997,78.39974425,12.83811653,31.06562433,83.40543238,42.16138225,83.11557176,64.78211163,35.82324477,69.87532539,45.81153062,Loamy,Sprinkler,Cereal,558.104429
82.66961396,82.32431819,36.40180793,14.68213795,36.09886534,11.84598274,41.40954418,69.62471859,84.71052202,88.47225899,72.62456638,85.34580253,37.29908082,68.30921562,48.35424926,43.04687738,,Sprinkler,Fruit,665.3990798
90.64821699,55.46860962,57.29232766,20.22814348,66.60146304,32.44382092,50.84679301,43.4104883,71.15966761,97.53649673,95.78944275,11.36556858,67.47128003,42.26699609,86.05438416,56.0937361,Loamy,Sprinkler,Vegetable,624.62466
38.62031275,97.04139537,72.8049507,10.35265375,20.61448074,90.16000083,63.54715216,68.14092619,31.25547842,78.69219162,96.67577015,95.8814977,66.23580678,60.16344019,74.23049683,54.41319818,Clay,Drip,Fruit,483.3270314
19.90467321,47.59848813,91.02377001,99.9514613,68.94469941,74.66781863,97.65465252,42.06234278,43.92944463,64.75671297,60.01505822,80.02812015,63.72326222,47.11633811,35.48649446,44.58643955,Sandy,Drip,Fruit,242.3819218
30.51416463,98.56992871,81.29720753,82.20463274,35.49668752,16.56714996,39.47925438,70.63755816,,42.88832923,64.59600266,79.11707469,24.34835862,25.207233,63.9620794,55.41841432,Sandy,Sprinkler,Fruit,450.6355912
48.43970098,70.11279989,70.87249611,80.80507133,10.0218641,83.9013494,93.08294989,75.63119585,57.53260515,26.34789129,26.7149067,17.33722578,67.11101194,16.66179912,48.71745591,48.67736659,Clay,Flood,Fruit,450.4884482
83.62132893,67.12041459,71.16698642,55.87534678,21.42424519,54.37316094,34.24212264,72.14973764,89.98549557,71.79938866,72.57772973,30.9311687,48.71480073,31.26083458,10.59311465,51.47277974,Sandy,Sprinkler,Cereal,618.9688713
87.46575249,24.93594058,95.13321796,37.00603746,94.02538401,86.21047245,99.01670189,20.25657832,44.25095197,99.54549875,16.35929134,96.60354986,11.67328528,15.19304225,82.68610884,53.37173404,Loamy,Drip,Vegetable,511.1559723
10.62569175,89.37349825,36.62416877,23.6137856,88.06191752,64.0665797,70.32373181,69.12039112,91.76716275,52.06228162,35.62171172,55.06093673,58.57880384,65.67507639,21.0547314,35.9403337,,Flood,Cereal,324.6842401
55.96725723,48.47407191,10.10008848,35.6207265,31.02481288,71.36497288,51.71603323,35.19887945,49.72308043,75.13114313,70.15270126,45.80722164,99.03400707,81.61458413,55.89590554,50.02674921,Clay,Flood,Fruit,432.3434208
47.56699028,24.60100652,34.47591035,43.83740997,80.05347141,99.41514044,65.20513853,,77.17354073,54.5583205,37.92791184,85.59467354,41.47656318,40.57666914,40.26035738,35.37414903,Loamy,Drip,Fruit,317.3685675
29.98970294,11.1346768,29.61022417,78.06790873,64.77144339,30.91019913,34.52780521,47.33476047,93.7228888,48.8740081,14.48621867,17.86063727,96.90032965,44.83999498,40.78801371,39.51090956,Sandy,Drip,Fruit,188.4337533
20.78788306,60.37801153,69.56511266,58.569561,97.38142403,66.15510173,34.67564718,49.01887925,91.68181336,46.92750522,84.86833684,47.52478146,18.65851675,83.45719565,52.96283951,48.90843425,Loamy,Sprinkler,Fruit,279.597151
40.38536543,57.46596599,67.03404398,16.97352639,43.62450936,51.42892511,20.21990895,52.045672,15.12575806,55.41622146,37.92970064,43.8130697,75.92051043,30.03516211,99.73207936,59.7755257,Sandy,Drip,Fruit,380.7863719
94.86187335,74.74182601,63.41152444,11.62261081,71.33145513,13.55067576,20.26452679,73.43417489,28.51338655,43.02060957,15.67947024,41.48662483,20.28969952,20.72442387,46.75417126,47.66454086,Loamy,Flood,Vegetable,695.1535446
39.08826388,90.12322477,11.46190989,19.20989616,15.71821502,11.30235774,41.29045673,37.79594282,52.9214883,77.38959896,16.73093481,37.69230193,34.62144162,55.10063056,26.40963068,46.45572384,Clay,Sprinkler,Cereal,456.9008367
56.69115596,17.14659262,75.5900249,46.94488423,45.66226121,20.730572,78.65699301,38.37524618,48.8398861,88.68448239,32.65829189,28.90674611,61.37567518,68.15711526,65.22457042,45.48295675,Clay,Sprinkler,Fruit,330.6497289
73.2717063,75.83468413,39.11773712,,96.74358951,68.41825665,64.71740508,15.44970306,67.68024984,89.4596776,26.02143525,25.56197227,63.35017246,63.96889825,31.26589372,53.92126738,,Flood,Vegetable,593.4038639
42.72666421,26.86707497,69.85503901,67.36622331,58.5082787,61.04467791,19.23261043,71.81390944,95.02381457,30.49288421,79.6870106,67.63655052,79.76901855,74.24857407,19.4994223,38.80759162,,Drip,Cereal,284.0477106
97.46038744,87.23593478,60.09205857,82.16433099,35.9091553,59.8086605,86.70128725,61.10434823,20.11642402,90.63182249,38.9515642,92.74553571,65.37802665,15.1076064,14.51567549,35.94685959,Loamy,Sprinkler,Cereal,752.5695127
96.62025654,83.71571625,40.84578329,51.97371351,20.82438668,12.86710863,64.12308643,41.44826014,50.66727986,40.73961087,82.42262065,55.79664807,63.42532339,48.53814515,12.05931466,63.52375454,Clay,Flood,Cereal,738.4091792
32.66040662,58.67143795,22.11186404,42.54994749,73.31755062,52.23726967,96.47700191,73.4670081,27.31699341,37.83768989,25.6461398,36.81770971,92.11177783,31.47134716,48.80481835,54.14213944,Loamy,Flood,Fruit,337.4050886
54.75236553,73.92185188,18.49770079,19.75603354,68.03704391,93.21605361,70.31669207,58.36219743,90.46968386,75.40804517,54.35912616,24.3244178,50.6944677,78.32091336,48.40532019,42.98212423,Clay,Flood,Fruit,489.6971368
37.07904788,38.29151019,84.83664998,88.833972,43.65448422,45.78326824,25.76573773,52.23204513,96.81221672,37.42267061,71.92334202,84.71290285,30.27392008,88.54574357,26.69908601,43.5791181,,Drip,Vegetable,304.8854125
35.63564449,52.4051109,92.65577879,80.48440261,95.58472167,66.24302228,52.64050261,56.01920893,53.08315137,14.7669765,68.67917685,97.43428508,24.56097265,35.32021667,80.56171484,44.44205995,Loamy,Drip,Vegetable,330.7765709
13.31982526,83.94732079,68.48092421,25.13062878,11.99825317,80.18368081,68.36478378,67.27133127,19.3609268,43.62559951,64.10164689,41.42398613,45.99951371,18.56962712,21.63435651,36.94422517,Loamy,Drip,Cereal,310.3384224
64.86079006,51.33386775,19.30907034,56.10345075,37.33514665,80.55327512,12.54382309,69.40023441,80.67652001,74.93190403,93.23394417,36.1855383,74.14774797,32.80851658,92.37854734,46.86729793,Sandy,Drip,Fruit,477.9832492
55.24111209,42.20184388,46.18244952,53.86373271,92.89625377,56.73520742,11.34192377,36.00620372,72.74272154,39.42625782,30.56726329,64.13436577,13.82891364,19.36076402,62.88183799,50.22601297,Clay,Flood,Cereal,402.944222
14.63308761,54.47912025,75.60452801,66.25823974,38.88418945,87.21567509,21.64627005,22.66690271,41.92037439,66.66031504,54.4347284,79.77960829,21.61480479,39.01799495,12.48547385,63.55428501,Sandy,Sprinkler,Cereal,238.1700368
35.07818178,84.54243272,80.18387956,95.15682046,32.70275505,45.2240284,32.64979915,24.09707631,89.86667266,69.41074998,89.55932951,50.98625232,19.55021141,58.43787205,96.66753632,51.05769068,Sandy,Flood,Vegetable,432.8576908
91.74392974,40.16872426,20.63967601,62.17942976,58.07983689,89.98238933,48.65942112,67.54517973,97.82487008,76.03624106,17.0104389,66.70658349,62.67251377,97.6312859,37.71471336,57.42084458,Loamy,Sprinkler,Fruit,583.6744746
31.56057016,25.63854338,10.0027647,58.61955401,84.14215749,31.62044498,53.86964264,88.55859572,60.20684642,90.74174197,15.02994414,74.48941612,31.85781855,45.94332289,50.49774636,47.08641461,Clay,Sprinkler,Vegetable,228.397702
23.04053849,74.08126183,74.09233413,14.52906396,19.28320848,35.21947663,22.4224848,46.85466505,60.91551202,48.93080493,30.99720588,96.45330591,24.96334855,29.80359315,35.58418237,45.41306721,Sandy,Sprinkler,Fruit,327.2543969
54.05074842,84.33803914,42.09365584,15.66167284,94.87186387,14.78085618,70.60524212,25.25681443,36.77621546,24.9788869,66.97190976,24.85335975,63.34936478,25.01215663,75.55791682,49.9384077,Loamy,Drip,Cereal,525.5664293
98.70854087,19.05737307,32.90331985,26.86121122,81.55655931,81.60236529,63.65242555,78.09422485,62.60554324,38.70331439,33.38916638,99.76442444,78.51789239,25.57357895,53.71121986,58.56121607,Clay,Flood,Cereal,550.963051
31.78497444,31.58867015,11.16077228,12.92236945,26.312523,47.53497126,36.5017689,84.9240527,49.56780885,48.89505297,27.12158954,45.29409897,39.89394248,27.33379149,21.91356635,44.01183173,Clay,Sprinkler,Cereal,251.4009852
70.49219927,22.77747908,58.62694661,76.9017606,74.08071651,30.62049525,11.22938951,89.25241988,37.19719242,74.25023224,51.29220838,75.08801285,62.03841451,78.60403203,19.37835571,52.2225054,Sandy,Flood,Fruit,420.0692813
78.54576538,41.31472704,86.60356619,75.09972736,44.64628504,30.86112499,16.98831238,64.6148286,16.04666769,11.1809913,65.22382619,61.51729402,18.83119719,15.49249403,75.2837872,51.95018332,,Drip,Cereal,512.4916014
31.38737896,50.5315881,96.18684816,22.2450611,46.20652103,91.12599471,45.2525298,87.46557034,32.74370737,38.42068451,32.37019363,53.80017553,94.16719274,99.76624362,31.33732644,49.75409802,Sandy,Sprinkler,Fruit,317.1675373
75.53947138,77.39437033,60.91704556,85.24710107,80.49610832,85.05249404,23.8576916,11.38734626,27.80691847,80.18583229,37.06220681,72.82678319,40.32065668,57.0417752,22.40140372,58.62995052,Clay,Drip,Fruit,599.8237768
43.10048194,68.60328264,56.3015195,23.93074314,96.65063272,59.81777968,43.91376455,19.65122216,58.78377861,70.3771933,65.22033743,45.61784652,99.77551239,58.98447049,54.94848373,50.42106658,Sandy,Drip,Vegetable,423.4285606
66.90752475,65.88357107,17.65507469,37.10580283,21.39902856,65.44997204,66.53643441,18.33184603,64.15030196,75.85659762,95.11645798,21.34989832,98.07289803,42.18074908,82.24887588,48.59226792,Loamy,Flood,Cereal,525.7627273
67.01767397,41.71374519,59.39855214,32.40792092,47.85672132,52.68930135,59.25136851,74.13442158,64.77145519,83.06296925,70.72675547,54.00040448,80.09411044,72.12298235,35.09044713,49.46588314,Clay,Sprinkler,Vegetable,456.9244376
58.21972157,85.73027978,44.19811711,43.50763887,53.28474473,45.24998886,30.80582948,16.26236052,44.93629009,80.4912147,80.46137292,56.97242836,11.80603859,52.43107068,34.87884505,28.81938,Loamy,Drip,Fruit,546.0937945
18.1260793,52.41584507,64.64217528,32.91973893,43.86806353,92.39291931,40.94402421,54.67279352,,71.39648495,43.01290853,28.17119381,58.91274283,39.61551565,85.04931342,48.4113264,,Flood,Cereal,242.9695859
85.1772246,98.11944442,44.98537131,54.00558338,42.68702113,21.30514332,65.26280786,52.54362088,85.08145867,49.56953791,34.50289234,94.20574207,17.81527784,33.86245633,23.30504151,39.34841743,Clay,Sprinkler,Cereal,719.1109907
38.87020585,67.07279245,31.62692111,46.66670932,14.70418008,47.66021107,87.47695252,37.96331712,52.86095322,98.5238496,50.88409689,30.4728082,90.56242234,93.30860862,65.50548326,47.93267436,Loamy,Sprinkler,Fruit,382.4282971
26.78666594,21.36382674,18.54687477,98.79125417,71.69847585,41.01057172,77.78920949,88.33646529,98.89959989,61.2165876,82.64195458,46.83048347,81.06726274,36.18905635,95.95121347,49.76166894,Loamy,Drip,Cereal,190.3593206
13.66976274,70.85598059,38.34266001,15.03337151,49.25929754,54.83356482,59.80600242,25.33898817,49.5655507,28.24922884,51.06696776,23.94367182,97.51063389,49.27539335,85.71728346,54.58609885,Loamy,Drip,Fruit,271.6422473
63.18036489,39.25936139,18.69803509,22.79632387,27.53144224,51.18686871,42.60636985,41.7216506,68.46228502,36.35315696,86.20528679,58.22169816,64.75446578,41.53072619,15.56337104,70.13940232,Clay,Drip,Cereal,427.5736663
70.98079257,71.7694477,25.92072557,14.75433045,83.44301521,56.70005785,42.85461498,79.675435,14.53266991,72.42062104,98.98947826,37.68738473,56.9955524,17.75609447,38.79197889,63.44962399,Loamy,Drip,Cereal,566.2347526
11.4929046,16.26770333,98.86025427,,82.23046733,22.59270795,89.14755792,12.7380083,68.8005932,93.22656087,16.48239992,54.0345268,56.70764703,26.7340955,22.8137019,49.89413101,Sandy,Sprinkler,Fruit,106.2373783
56.08837525,25.73932935,49.96932012,14.90583497,53.77524653,56.18273514,13.53192184,70.56553602,,26.08481163,14.08691405,30.21552248,44.7803537,27.05517778,95.43165739,55.58632921,Sandy,Drip,Vegetable,354.4429784
30.38461977,87.0163533,57.86845899,85.27957636,36.8605595,31.81769325,98.918438,83.47579537,94.82120547,17.41118462,23.46307326,14.83976152,52.18210605,72.4284563,98.73474096,45.99527646,Loamy,Drip,Fruit,408.6236175
68.06555114,30.44616013,88.62566759,56.07447676,67.42834532,26.58982141,69.79378698,93.9041055,99.75885505,89.33779432,44.59327082,80.1303986,67.18713248,46.5926869,31.14937185,51.91629136,Sandy,Drip,Cereal,429.0464483
25.69297861,85.33370127,99.60120104,57.43068621,35.93369222,15.83507969,71.30239292,88.86669764,35.39607811,92.3750181,21.79379882,67.69776556,93.96528468,80.37708068,70.27291403,52.13858303,Sandy,Sprinkler,Fruit,380.9754317
72.18439643,35.13484796,62.44430044,60.54350569,31.24071373,78.63873029,13.41980536,38.74457052,61.78330583,34.87414108,88.35980299,40.66654201,63.62959044,73.80558319,85.74685588,40.19543908,Clay,Flood,Fruit,464.4696716
44.80618117,67.85937191,83.12264389,25.37323357,75.74631886,48.46977288,64.49763474,62.77277272,50.5646187,43.95571519,12.08316259,14.27448022,87.14043481,27.28447898,31.0312256,45.3917337,Loamy,Flood,Fruit,425.9387482
94.30569899,72.47355162,39.42469219,27.79212728,13.62927157,66.3979315,53.63002541,16.95641438,,69.41691977,38.42134447,87.90175564,87.65019202,60.66252281,26.89125709,33.02591858,Clay,Sprinkler,Cereal,685.0503732
22.37688497,56.13892778,37.51695617,38.69355906,18.52916239,75.4834009,19.52010162,33.20830032,24.17076615,39.69370188,26.62251665,25.28155044,56.69494083,76.86179614,11.00899209,48.24555453,Loamy,Flood,Vegetable,272.4259515
40.69597159,37.4779609,46.24333489,63.41467742,10.61093566,71.13849988,35.01298097,18.48001409,87.05346153,88.94428374,93.83853971,93.76679965,41.27226773,66.97386311,47.07662112,49.64075773,Sandy,Sprinkler,Vegetable,315.6737204
20.21261691,29.13799387,70.52565364,28.91059983,23.76488678,52.34506472,90.12830106,38.36685611,91.8612049,19.68208324,70.25329044,53.07358407,67.5616486,64.00148573,90.94937162,49.27050592,,Drip,Cereal,192.6555444
93.22242565,12.98704191,71.39725203,20.46985544,16.20910078,44.91086761,59.49895743,88.76684921,50.46954968,13.41839989,92.08272308,40.63480389,50.12896077,76.56497987,91.26816842,39.98522086,Clay,Flood,Vegetable,499.7700372
88.9605418,37.35517611,38.37154912,97.31051978,99.6222131,43.83639187,47.20749177,41.24501557,35.23868754,28.76375861,97.50958393,76.75835292,17.32967806,15.11026653,21.49688148,49.20164855,Sandy,Sprinkler,Fruit,556.3205638
33.21474649,68.78465115,21.98889317,11.97836333,35.9928973,67.60439172,16.54139403,60.57082927,22.67500849,35.74790004,54.73884193,88.91554655,44.00281904,75.82797526,28.39172325,51.62165914,Sandy,Sprinkler,Fruit,370.2091297
69.39856414,94.44743366,66.91566308,82.24276648,23.43412114,54.53149194,74.27093747,49.00427633,71.53883423,20.16339322,31.08871972,43.36422073,99.46649242,34.53897368,46.72425978,54.61596674,Loamy,Drip,Vegetable,633.2357776
83.54999802,88.4084034,21.5493276,80.92316346,31.68966322,86.42190232,73.25657411,51.30248719,38.10086557,15.91213864,27.43559076,46.6609377,14.3660683,61.46850291,80.25620906,52.68476905,Loamy,Sprinkler,Vegetable,678.6385736
59.96807304,78.94582989,62.06432574,36.74927025,94.25130144,88.72317859,65.26392463,97.26148467,91.85847129,78.00469422,30.06269755,48.98423974,72.70002207,31.80744952,65.06663352,46.87134523,Sandy,Flood,Vegetable,535.5983334
57.66855205,80.96026089,72.40799153,22.20639544,56.81442007,25.35043402,55.92363816,36.65390214,70.39112274,24.78489093,73.77339769,93.00907553,85.70698346,85.4935815,56.24647692,48.5822851,Sandy,Drip,Fruit,530.6051365
31.76670618,69.84864131,73.05503468,23.1065782,42.83362867,22.26102864,49.0405962,66.45920226,68.11167927,92.25299792,13.64011553,72.33075924,68.38533131,53.25034189,63.27386958,52.55845869,Clay,Sprinkler,Fruit,369.6522786
18.3792491,33.42581718,77.81248996,72.76884555,88.60523121,66.73608334,63.39439837,47.80564026,60.34619043,43.11996953,14.62249657,32.28815053,61.2773408,67.86470908,18.65797244,45.75517556,Clay,Drip,Cereal,186.6672772
90.74941822,91.64755276,88.55734794,67.8525932,45.54912435,37.11031733,31.00559066,15.50315629,14.11987055,70.35452287,64.73286481,26.64997278,73.67989753,81.46738391,52.9897278,41.46974395,Loamy,Sprinkler,Cereal,730.2098773
91.03762514,70.36590807,54.99630928,80.44711068,40.1507713,11.67136469,94.71331578,54.03977485,93.87301921,30.28619033,67.78514321,30.73308971,48.64084636,90.57837296,99.28569606,46.21677595,Clay,Flood,Fruit,663.6224619
66.97913115,60.43965679,75.72242706,94.37330552,28.65542703,89.97784024,62.99150763,83.20089961,66.5143744,31.62904916,69.87366319,33.72075003,18.22255636,75.88558874,17.96015322,53.86872275,Sandy,Flood,Fruit,518.7858082
40.51268119,19.98905223,65.72554618,72.27346269,44.00171415,30.42106905,38.00731999,18.88776718,99.4655785,61.72382826,43.46924541,30.71651422,96.61345789,23.38917186,56.73220099,57.21582415,Sandy,Drip,Cereal,260.5414503
41.42886172,50.23499894,26.79759458,24.02663829,38.50159204,93.63525865,50.47118658,16.26326627,58.36207643,60.45786326,82.53503998,69.26558025,48.9070693,86.90791326,36.60843355,59.32065775,Sandy,Sprinkler,Cereal,364.1137218
75.3360111,51.43224441,12.31206804,31.90983551,70.95735634,74.56910058,82.511631,23.82683684,73.90998027,79.18563052,58.0262129,20.43401596,69.88503135,65.67201243,58.59219672,41.51959489,,Drip,Fruit,522.9302498
90.7399234,87.81072486,35.60872471,85.79743578,36.06244342,78.63881409,24.54544547,78.79601003,15.05886021,78.20319751,19.4919067,44.86226407,57.81793932,64.85047825,61.6436884,69.2501929,Loamy,Drip,Vegetable,719.848677
89.83777818,59.19833982,49.87303357,28.83754683,61.94797718,28.13153462,36.35520602,75.15958457,66.85625591,70.36189882,81.73893764,66.25482157,14.92057648,92.92065038,61.97256083,42.930253,Sandy,Flood,Fruit,628.3488691
80.18879913,44.23604941,65.539535,16.52700853,15.93029485,31.07749831,71.15572205,60.8515992,78.81846504,50.42175093,95.77610076,36.17739765,95.74719409,32.39484001,86.69879068,47.72894875,Sandy,Drip,Vegetable,535.9572693
67.78284815,97.91202957,86.49633975,73.29520486,27.2160241,56.91409784,38.39402858,52.14037637,80.06628654,90.15763477,15.40326817,15.87469462,81.32835035,31.56288566,45.07726732,61.89849186,Sandy,Sprinkler,Fruit,637.9161519
17.57259685,19.9648534,27.6621145,46.22737199,46.66647445,25.48898674,81.32515137,89.94932332,79.3100487,66.03206412,45.22162048,17.36415306,23.4188105,56.18741992,56.47187464,33.33443709,Sandy,Flood,Cereal,138.7681924
24.54658427,48.02935855,21.29948109,92.80360473,94.32543285,37.48885234,21.74081385,79.00280415,30.36543646,99.11786414,53.87644404,21.33700987,98.34839887,77.57767599,10.98355591,51.30500442,Loamy,Sprinkler,Cereal,277.6537051
